,M229-Ctrl-4-Day,M229-DDR-1,M229-DTPPy-2,M229-IFNy-4-Day,M229-MRDDR2-1,M229-MRDDR4-1,M229-PLX-AZD-11-Day,M229-PLX-AZD-14-Day,M229-PLX-AZD-4-Day,M229-PLX-AZD-7-Day,M229-PLX-AZD-IFNy-11-Day,M229-PLX-AZD-IFNy-14-Day,M229-PLX-AZD-IFNy-4-Day,M229-PLX-AZD-IFNy-7-Day,M238-DTPP-2,M238-DTPPy-2,M395-RDDR-1,M397-Ctrl-4-Day,M397-DTPP2-2,M397-DTPPy,M397-IFNy-4-Day,M397-PLX-AZD-11-Day,M397-PLX-AZD-14-Day,M397-PLX-AZD-4-Day,M397-PLX-AZD-7-Day,M397-PLX-AZD-IFNy-11-Day,M397-PLX-AZD-IFNy-14-Day,M397-PLX-AZD-IFNy-4-Day,M397-PLX-AZD-IFNy-7-Day,SK28-Ctrl-4-Day,SK28-IFNy-4-Day,SK28-PLX-AZD-11-Day,SK28-PLX-AZD-14-Day,SK28-PLX-AZD-4-Day,SK28-PLX-AZD-7-Day,SK28-PLX-AZD-IFNy-11-Day,SK28-PLX-AZD-IFNy-14-Day,SK28-PLX-AZD-IFNy-4-Day,SK28-PLX-AZD-IFNy-7-Day,SKMEL28-DDR-1,SKMEL28-DTPPy1-1,SKMEL28-MRDDR-1,SKMEL28-MRDDR2-1
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_DN,-0.0394604004130838,0.196774766008041,-0.0705194938229795,0.0222072297272174,0.0672963328564427,-0.248016609488849,-0.0216508793231397,-0.0148379613526735,-0.134543874677537,-0.10540997084231,0.0825909071817056,0.108206017942011,0.00151371365866299,-0.0359144464577219,0.256400541783344,0.269450490761877,-0.108371765495359,-0.138671009198937,0.228587367701048,0.110697652063358,-0.0528406657418661,-0.181395510859568,-0.353147699081749,-0.396707219058695,0.0388735782295718,-0.109990082556544,0.062574933120375,0.0491829826934071,-0.247930892143217,-0.110650660766957,-0.119729824990375,-0.0133643831298616,0.113975315636558,0.003969411800894,-0.0294315543248534,0.196524257948011,0.285369822186632,0.164852971891042,0.203144845469694,0.10214970783596,-0.298954238046805,0.046091560478552,-0.301907488555612
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP,-0.18955571698512,-0.180170541599186,-0.218116830708668,-0.221346346318047,0.0267704032312909,-0.191481930261514,-0.0926626260781735,0.0294578833606934,-0.20399477939714,-0.0845398287723382,0.172997472506805,0.114728962182144,-0.0108801350333073,0.0775545276691853,0.440367720132658,0.479267131211073,-0.163413634115662,-0.313905315373027,0.445991101632147,0.430437696193023,-0.25507552199203,-0.218193495743159,-0.358140333495638,-0.39799781438361,0.119921657206867,0.0764458372678257,0.320670262927622,0.19622946429463,-0.0448141031896341,-0.368870564434076,-0.289122909230364,-9.30760874533754e-05,0.115358133769653,-0.193443781602757,-0.137430208463209,0.0871245996799495,0.308369810363188,-0.14584741919298,0.0969856707340043,0.262894873620245,-0.347381906100382,0.142418509477024,-0.26282175228904
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN,-0.342874036437543,-0.202540056785028,-0.0252619312921192,-0.123504925036243,0.0418224982628783,-0.455876509190256,-0.0235820651752568,-0.0778814540566277,-0.11720772047201,-0.071570589623467,0.274440809432207,0.230264555511486,-0.228341971383651,0.172835902597551,0.442992596463234,0.476924837491223,0.00615994877589121,-0.12862808266359,0.28658910220343,0.075237128925051,0.0111732739714264,-0.0546479335826989,-0.348361699952385,-0.542175012517851,-0.0556277506796898,-0.0359190951224404,0.0502687324186931,0.037647081782076,-0.122757312187271,0.0206186619238121,0.0347563554479789,0.21830835970473,0.0351660756122317,0.295300930211519,0.273774357027219,0.282015060917086,0.065809393418212,0.337971204468956,0.389328907956366,-0.0396035276081762,-0.452897714725701,0.0650794474114398,-0.456758460937202
LU_TUMOR_VASCULATURE_UP,-0.0519222972089673,-0.170101786020866,-0.0828448802306219,0.138573098481621,0.217843151583643,-0.113998094677688,-0.1755431467258,0.0999098546330785,-0.374675565010534,-0.144257614911232,0.293584606992829,0.30624351296584,-0.147635309118636,-0.0659152711280979,0.227900328842335,0.385303825503629,-0.236999530262886,-0.161418203967847,0.203444756331494,0.403808177019732,-0.0780555586190926,-0.406002837139781,-0.414173367023326,-0.475464174793574,-0.200277818405356,-0.157761408414341,0.156988984683865,-0.0661384155121468,-0.264346686722332,-0.0810253121069157,0.145590967661968,-0.0525330249585827,0.0940968515595668,-0.232392517246881,-0.0338064952060559,0.38441583740069,0.313477347885634,-0.0809427550166802,0.251189314163976,0.183777814026642,-0.201098924949937,0.189543807955186,-0.166352292866613
LU_TUMOR_VASCULATURE_DN,0.145502542480668,-0.355130549759844,-0.336637205284431,0.0475773807160217,0.0303542278888499,-0.178576563852431,-0.0370556463702728,-0.0733316739703804,0.0923928185063544,-0.0609786537597844,-0.265955208352679,0.1904265184431,0.103057109203429,-0.0048143241883572,-0.200742418556458,-0.235484298043234,0.497998205065963,0.173348131341147,-0.311626962773826,-0.21991758615714,0.407174101284244,-0.100768375936114,-0.360496519671693,-0.338014741030619,0.216514477163411,-0.0156044411799342,-0.113190811886165,0.385345878664366,0.0997916796271545,0.262026901000512,-0.00629672744581844,0.17903816210981,0.0423004923207051,-0.131583326049899,-0.0464994488160107,-0.0111061170455673,-0.0523567321157045,-0.0132347224644472,0.208673135470367,-0.115974710986445,-0.0136294800605608,-0.347688830010383,-0.188143000122359
KORKOLA_EMBRYONAL_CARCINOMA_UP,0.059359764529896,0.0494489094975563,0.310267186066913,0.114617594340584,0.40811378733613,0.0466523545259906,-0.30464998115644,-0.496149638997248,-0.183963402686458,-0.410090392709598,0.269822763022477,-0.0227272727273193,-0.00516839607464362,-0.179856154222046,0.364767810010601,0.186059467317197,-0.370335073875586,0.362308933020409,-0.00552906038494178,-0.164616067344538,0.313837114131675,-0.439100198232461,-0.323099810038657,-0.207049062826192,0.245898673384301,0.354645800337151,0.534362890682802,0.36412427876164,0.496455427167688,-0.0962197796853189,-0.0291654774399251,-0.245389411521968,-0.396627362154499,-0.287271710154851,-0.209161993730176,-0.190216541285027,-0.483262773780799,-0.370589383395527,-0.230050328642375,0.310006387867413,-0.435833419069506,0.315274866240256,-0.268934052912383
KORKOLA_SEMINOMA_UP,0.249189601972744,-0.200693271939273,-0.163376608068503,0.391344379628639,0.439516710535648,-0.168797116803614,-0.20231521829122,-0.328642161580992,0.244268953215592,-0.156232622196831,-0.0348292787179267,-0.175532911130353,0.187429145776011,0.0276620096596137,0.134713663894696,-0.0890183889294733,-0.212678450075583,0.496230186267963,-0.0601815458494465,-0.230341892861494,0.38269657597422,-0.154834849944186,-0.393718366006101,0.0255935900983875,0.5302902567368,0.34725069343726,0.461246011772223,0.495085952075864,0.400820388983995,0.0238518263292036,0.00253716844114707,-0.190776001081784,-0.423220812685002,-0.313256264876158,-0.224953652078099,-0.331901404661064,-0.469706427079563,-0.418940074591028,-0.295388546452809,-0.211288143647131,-0.425474194096745,-0.146421476365218,-0.225894274518427
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP,0.29559700307048,0.231767554010513,-0.191295005565828,0.186123447474437,-0.0074767530712157,-0.291049411950836,0.188100008588247,0.207025454614015,0.167120234380791,0.150161332947023,0.404493238640262,0.381316964193149,0.184081582678206,0.442783486364719,-0.157485469446077,-0.00462762636194752,-0.436623502383559,-0.129344683547252,-0.040692517431683,-0.18014169257189,-0.203248495934398,-0.218559551434177,-0.384289517453742,-0.249793798960696,0.311845282171278,0.028887490891627,0.0834056851615315,0.183691220784733,-0.00514232184424065,0.0624793425880011,0.0180131462301457,-0.111013692313422,0.00326106147012947,0.281929641318981,0.00825774231609855,0.168724945477211,0.0910894467578433,0.130264730954835,0.241828496744885,-0.156567467236646,-0.392635558862482,-0.161080189725575,-0.344191305370003
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN,0.191053684687472,-0.0775596657245178,-0.0221011277340322,0.241916053670098,-0.109503774766149,-0.245531852664857,0.217877542726581,0.277018577665358,-0.204462132356709,-0.0953877114337846,0.0912861247710281,0.0974511513527914,-0.116602887946192,-0.0465905363242539,0.327852029785784,0.181002494139927,-0.202879788245962,0.0214211471257406,0.339444741365129,0.229676949160322,-0.166653463983716,0.0503842479204308,-0.281252145448524,-0.466559462770869,0.233601291680511,-0.369924301481593,-0.0487504486388007,-0.0340737907824797,-0.402135001487707,0.248568336329125,0.163786615197644,0.0779332298023628,0.30900321013638,0.264803102361639,0.151876461186118,0.0942674562008373,0.238704303768985,0.235983011288328,0.039808988575957,-0.142124213139323,-0.556115190341563,0.0372385409387382,-0.387438846332688
HOLLMANN_APOPTOSIS_VIA_CD40_UP,0.135360323413478,-0.193312691964941,-0.0885621943813258,0.188514272822264,0.0195712510502167,-0.110328651834399,0.143006848846637,0.141354170477235,0.102326160761475,0.161311276338147,0.157510354983704,0.182035146789993,0.122632071981623,0.129496295191152,0.0243720464771417,0.0378168798130976,0.000950329297440489,-0.170568357216235,0.109569366634367,0.0467668119839516,-0.101703700178332,-0.226680754037719,-0.419964827230917,-0.467283140311092,-0.141232194885517,-0.352004717173184,-0.147825731114966,-0.354816606493931,-0.437236184887692,0.174748626287634,0.209141252792,0.0685213008180118,0.196270472147813,0.115167770687489,0.112716662564083,0.270648765862626,0.364333417962208,0.183778589863593,0.273702971359345,0.0184720227129929,-0.243865343998354,0.0618494755729012,-0.169532147830295
HOLLMANN_APOPTOSIS_VIA_CD40_DN,-0.0150209726107166,0.0390446378964152,-0.183601702214165,0.254991068390315,-0.32549229957566,-0.347062492857447,-0.172976662322073,-0.198806169438341,-0.125828321863583,-0.10488292902395,0.322788741307553,0.253346910296319,0.361820513132843,0.321626126225706,0.167549176559061,0.341483843750127,-0.306704557327383,-0.0508345672721159,0.140898670627036,0.343691495116544,0.14948963404745,-0.239500852339177,-0.395358138972809,-0.391805288331448,0.0877798283095814,-0.0382805613602919,-0.0184243722757375,0.216778840527045,-0.206736151804612,0.0940403119816726,0.228325729442216,-0.323035933062055,-0.0482216529829982,0.0337483387580382,-0.176188363005071,0.191280140678604,0.165590874554855,0.228597374083247,0.167820570485335,-0.0899530556431271,-0.239533053793294,-0.249912568936059,-0.359543115380705
LIU_PROSTATE_CANCER_UP,0.144907789517602,-0.252886839546051,-0.311156480483545,0.175596426505204,-0.0903995758730176,-0.276288976430564,0.258990840374802,0.0602204057543623,0.247237875591778,0.228493912641807,0.115583757658749,0.153590524138425,-0.0904098869146428,0.162415893715418,0.315230273376116,-0.0171902809303485,0.0763617373976142,-0.0299854836220148,0.136117389918439,-0.0135980998861756,-0.250391850805575,-0.104253181253598,-0.427082886513006,-0.256054973496242,-0.0280442877626046,-0.234708699912533,-0.193797087042698,-0.282948918463875,-0.3645986648271,0.109250953863589,0.0664343839900978,0.150066536879969,0.240314504037474,0.292113338347928,0.162565131495842,0.21528823644751,0.234673602914928,0.370878320212201,0.231870816326848,0.00272171799539656,-0.305419449781264,0.00524719650831018,-0.174874428915872
LIU_PROSTATE_CANCER_DN,-0.231272385160473,-0.107850501827054,-0.196177239059017,-0.239936101092728,0.130401500749904,-0.239895876092137,0.221432696303765,0.163248321477745,0.096254375474931,0.140652479561199,0.174462294191789,0.0423017956936744,0.0737130084577321,0.133966507733754,0.35662190658374,0.190753400186654,0.0222204936936694,-0.309727169476752,0.30658159906279,0.158621575389745,-0.367252338078862,-0.174412169361288,-0.382876540666091,-0.310508453197879,0.268584305060078,-0.0528514461826608,0.167032443601146,0.0874489639792253,-0.195094122143064,-0.316423924957918,-0.32773899006733,0.119894376753815,0.194589432306481,-0.0244002314006591,0.105522868387892,0.0718406751886804,0.25476339275014,-0.0174064148145852,0.0157418935297395,-0.0549800747351574,-0.291387986032512,-0.0394849070652501,-0.257667028990428
LIU_SOX4_TARGETS_UP,0.0212766563000096,-0.022056767788741,-0.128877920818953,0.181125326503763,0.00264653444669183,-0.142180769580954,-0.0183304590232144,-0.00816290462295921,-0.0355239121791612,-0.0215133432164389,-0.0302661237650065,-0.112497078113617,0.142903972636617,0.0868122908287834,0.405410306258806,0.371375918600877,-0.0471110750771902,-0.129557664249191,0.25061218665774,0.110609947830219,-0.0184777529088614,-0.215082922823855,-0.477635174444715,-0.443983079471734,0.0193839494291424,-0.14764706180258,0.0962596846421543,0.0438746576758358,-0.281752294178324,0.0126480922187016,0.0428598066724726,-0.123633090744886,0.261029475025427,-0.0996328399751294,-0.138535368573288,0.19166926040164,0.291395607053713,0.0196166612893613,0.0491443591598585,0.10121849230615,-0.135620027980444,0.00683896007340185,-0.0950911461264453
LIU_SOX4_TARGETS_DN,0.167874182419867,0.0368131497693743,-0.125746666923225,0.261195384491466,0.0153195957383103,-0.439914274201327,0.166519315788087,0.170678028055972,0.17392786959207,0.0599384722666822,0.340324443283535,0.408918448759494,0.286044863396421,0.252905840497895,0.214691171004921,0.203053577520086,-0.296311334215597,-0.144055462240406,0.258894663105398,-0.15151233253934,-0.111023486503605,-0.256855030934164,-0.496248845433771,-0.338324918173845,0.218587254292712,-0.1419256060143,-0.103786422908873,0.105853765899474,-0.226529377688744,0.132574436617678,0.190297209159022,0.0574737628000743,0.144094249012547,0.184259475813533,0.0894679468593824,0.155857768782499,0.104742953709263,0.317975406964118,0.230821699418642,-0.171147852744981,-0.459602857594386,-0.082063768464286,-0.496431751272085
ONKEN_UVEAL_MELANOMA_UP,0.110583144398768,-0.12361944767163,-0.267262412352181,0.293244140956934,-0.214755913006774,-0.505736525977379,-0.027528551981378,0.0221527174569923,-0.0455375705208589,-0.0198607855136116,0.209350712480943,0.185024543276456,0.198808209971494,0.215286028278262,0.315293228805823,0.359918565714479,-0.168771810083042,0.0502186230334889,0.27233818463936,0.257905456933157,0.0923322748057944,-0.267221825279552,-0.507095432594484,-0.514146281865385,0.0984501241596909,-0.118072176970202,0.0263860957060819,0.0554104168966624,-0.236524416208295,0.0161170096214393,0.197244548964706,-0.126302261522098,0.143866972602485,0.194731517142675,0.0129154386381035,0.26224189819675,0.28464546792507,0.366966675696049,0.266843293670249,-0.144209678395596,-0.439119364089885,-0.13076171101743,-0.438496928231244
ONKEN_UVEAL_MELANOMA_DN,0.309061540699865,-0.212739434286789,-0.379303116706398,0.273087013288743,0.0455832327220821,-0.27238953286483,0.177137412653428,0.181207310216071,0.199104156742023,0.200549597180234,0.105573647779972,0.0308573586606749,0.19885181014692,0.0517165416646169,0.0179124876851945,0.0723947726614207,0.141642303144159,0.048851539741142,0.00995385944539579,-0.0922235146611955,-0.147355931650378,-0.069174207969686,-0.521585859927104,-0.419397105822005,0.170194815941823,-0.385647877415741,-0.290175793621865,0.0219600974945293,-0.389768163153399,0.290801683592512,0.147725940731051,0.0396739384279496,0.21954489530005,0.365548718597802,0.0838881907526211,0.201909359000548,0.320939678713707,0.33466661062623,0.198058104658042,-0.248820367109561,-0.358066621584751,-0.279805536829222,-0.389706209645083
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP,-0.24987046941937,0.00563925789233158,0.165077313609533,0.304833302565956,-0.37428661931049,-0.470770567729165,-0.441088592330577,-0.375714633751161,-0.438541507721204,-0.456608428876548,0.440777275622077,0.459076721039529,0.335417983651703,0.374507744411485,0.315732262589748,0.539848449675287,-0.467989319210133,-0.0487442478841303,0.177085171065884,0.454387750701586,0.461981246673073,-0.342346172689118,-0.379480604133745,-0.515660068627738,-0.180924674206746,0.254457522408857,0.443685498990287,0.385285487284482,0.173199637154141,-0.0585654026127814,0.484849174066666,-0.442444500763344,-0.416135965612035,-0.28117761777688,-0.412566381366617,0.185629892999358,0.228689817177317,0.22742853662073,0.263341771130054,0.0980405697959874,-0.392073986690448,0.0383752010408417,-0.497459764019468
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN,-0.251518345783437,-0.167926749680049,-0.414264640206173,-0.247763398988405,0.172788823536236,-0.2415604499615,0.299524763180764,0.370623965080905,0.141175248356944,0.290698910310247,0.1151259115721,0.0566471210609827,0.037104393751267,0.0482852549269396,0.494490907240498,0.294491130453255,-0.00586776814467344,-0.316543506897895,0.456487787433322,0.272757169803696,-0.481067074545205,-0.263753331175271,-0.448847752971969,-0.428576460085507,0.251310163405971,-0.330283442736729,-0.025255960121464,-0.106121437264515,-0.421035198380932,-0.329181935090662,-0.340788784487413,0.286617333603629,0.309992869116496,0.092028733729785,0.292823129581618,0.30658809827053,0.293004180726851,0.0902708704973651,0.283144879277826,0.0375250167678079,-0.319530470208152,0.0600797493131252,-0.225542856428126
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP,-0.259851960157297,-0.182335538333908,-0.111601131523327,-0.177343890754442,0.134220749866644,-0.237359691908431,-0.0309064363748922,0.144317877639993,-0.174044721974636,-0.0622633559463182,-0.0534826917287357,0.0184752300026172,-0.165084220321228,-0.101952805805699,0.45197079334301,0.348818638959196,-0.163726758246426,-0.201039301601867,0.424746850849187,0.391301764503174,-0.187230729839378,-0.107289778684504,-0.308548805201733,-0.418851022088169,0.157545899548051,-0.068637757384587,0.229465994172875,0.0101802186836057,-0.247228093980564,-0.291799653681209,-0.220049216082035,0.0220079509955178,0.14580792352819,-0.181216458178937,-0.0219331849726597,0.163150865432787,0.233792268769888,-0.113823607101427,0.0238691943877739,0.232484267811352,-0.297091420572169,0.200314932425655,-0.229908484544234
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN,0.282792513625524,0.188830223095767,-0.149858877316629,0.227207586218931,-0.0225286784682795,-0.111650403196322,0.241017661648883,0.185992005351781,0.260916360750553,0.124049750455626,0.397616321839321,0.323108982424665,0.25300076031253,0.191479233340591,-0.108711258475666,-0.15457044204694,0.007860808146921,-0.233932077331013,-0.10462339852917,-0.228141585942363,-0.302148393920617,-0.367888503108587,-0.409410738865598,-0.38832944326312,-0.231112653830546,-0.334390666917562,-0.265252044357865,-0.210643480915698,-0.337930474123439,0.120722034417353,0.171873279028411,0.214830305230559,0.30159903086964,0.169321558525719,0.315677536041985,0.118273812916164,0.393155097681361,0.317794405100606,0.183489197813819,0.050313580408153,-0.153099264593672,-0.108928201301385,-0.262862182462806
