,M229-Ctrl-4-Day,M229-DDR-1,M229-DTPPy-2,M229-IFNy-4-Day,M229-MRDDR2-1,M229-MRDDR4-1,M229-PLX-AZD-11-Day,M229-PLX-AZD-14-Day,M229-PLX-AZD-4-Day,M229-PLX-AZD-7-Day,M229-PLX-AZD-IFNy-11-Day,M229-PLX-AZD-IFNy-14-Day,M229-PLX-AZD-IFNy-4-Day,M229-PLX-AZD-IFNy-7-Day,M238-DTPP-2,M238-DTPPy-2,M395-RDDR-1,M397-Ctrl-4-Day,M397-DTPP2-2,M397-DTPPy,M397-IFNy-4-Day,M397-PLX-AZD-11-Day,M397-PLX-AZD-14-Day,M397-PLX-AZD-4-Day,M397-PLX-AZD-7-Day,M397-PLX-AZD-IFNy-11-Day,M397-PLX-AZD-IFNy-14-Day,M397-PLX-AZD-IFNy-4-Day,M397-PLX-AZD-IFNy-7-Day,SK28-Ctrl-4-Day,SK28-IFNy-4-Day,SK28-PLX-AZD-11-Day,SK28-PLX-AZD-14-Day,SK28-PLX-AZD-4-Day,SK28-PLX-AZD-7-Day,SK28-PLX-AZD-IFNy-11-Day,SK28-PLX-AZD-IFNy-14-Day,SK28-PLX-AZD-IFNy-4-Day,SK28-PLX-AZD-IFNy-7-Day,SKMEL28-DDR-1,SKMEL28-DTPPy1-1,SKMEL28-MRDDR-1,SKMEL28-MRDDR2-1
KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_UP,0.176516671561687,-0.0372209161798298,-0.00929124935169887,0.278174434347717,0.0175218515468154,0.0528678825342432,-0.0469656806884204,0.025883721165654,-0.107808235619329,-0.0625484414389302,0.114751661301193,0.100051752645755,-0.146499965728901,0.0931138592235378,0.0137081275399216,0.151475656855695,0.127034772710485,0.121686936270707,0.0754933714259842,0.0544741831969178,0.186328828580238,-0.0328771032141225,-0.156899541517256,-0.133024810149724,0.105184441845967,-0.0723723594620605,0.0040698948933019,0.0412949227302082,-0.062701912029614,-0.0633517778117197,-0.142353775152494,-0.0620682460568656,-0.133174544024117,-0.0103451558135151,-0.18570761074508,-0.222739548308406,-0.0977780963067008,-0.095423085784616,-0.155520846448202,0.0479050706874082,-0.045658936527227,-0.0414349120838114,0.00918774671118053
KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_DN,-0.145067486780626,-0.0440211596034466,-0.133778739041892,0.0306824877713076,-0.0249106374108627,-0.235581218129823,-0.333798621004202,-0.211956949110366,-0.178460984361492,-0.220209508931057,0.0598040519254176,0.0480121133451769,0.141895676635885,0.0874488998248466,0.315898280006768,0.302120426026612,-0.0444237578534993,0.00841463400720227,0.265517477401465,0.280054231760273,0.048752705754936,-0.0567160522602466,-0.204747314871948,-0.361471017097911,0.157423086075346,0.0460460060549874,0.24048198029869,0.0821385765693445,0.00476759813914729,0.0903884330775809,0.174232078909058,-0.0245064263624917,0.010957906964329,-0.0620031046639289,-0.065559843078965,-0.096308661480557,-0.0729092760891222,-0.00261357785114864,0.0241790424471797,0.0627813244677689,-0.304230598643327,0.0358931619504577,-0.306389603842335
GOLDRATH_NAIVE_VS_EFF_CD8_TCELL_UP,0.226340944824663,0.0928085871009006,0.216789324283769,0.226740246784231,0.0768523066745973,0.0588457242284625,-0.138071842485977,-0.0508850396002877,-0.0321850539926906,-0.0260637602498227,0.313958018295598,0.119894135925782,0.22360330451073,0.258661772899502,0.378137192863464,0.224650184359031,-0.0085629674339992,-0.0383074618214652,0.271895818299021,0.207377718464938,-0.0642771015486133,-0.34124157370718,-0.289322017470651,-0.340309384872523,-0.205233726175236,-0.226950486599072,-0.088026859592893,-0.172256845368243,-0.226945712566344,0.00614804654695353,-0.00459757709651232,-0.303780289352362,-0.29810650754086,-0.251839804516731,-0.303539287752641,-0.154129536548733,-0.00963923326320562,-0.219351550266233,-0.196722778239241,0.271045479462752,-0.161880058498672,0.266209342372719,-0.0965033012417778
GOLDRATH_NAIVE_VS_EFF_CD8_TCELL_DN,0.304363780324217,0.287309587547885,0.296918945418925,0.40072825352908,0.213822679411262,-0.0209052614852142,-0.214200852432535,-0.232040196431905,-0.128337431499041,-0.0921823881532304,0.0537960737672003,-0.101805684736495,0.187757181600291,0.0140664489155638,0.0747936121958128,0.230501895276753,-0.294960109439191,0.407568090595276,0.243708447062181,0.262501298938966,0.423959015741482,-0.0895215825731337,-0.255875561165778,-0.449517846837445,0.12085379719376,-0.249052732713149,-0.0667576594145862,-0.33376930183153,-0.31566717779447,0.108428904371367,0.231163421454583,-0.387559067786633,-0.276398509858889,-0.416792923218332,-0.339802713301917,-0.230938912436738,-0.113215493838897,-0.255565183474249,-0.178789986003878,0.191063654756637,-0.192048191033602,0.211297511313906,-0.15405540912149
GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_UP,0.105038390725008,0.0274444667451421,0.116526787379326,0.00586094316842825,-0.0177814568311915,-0.166181570142059,-0.210789845193523,-0.165296868843574,-0.130218977879488,-0.16746284539026,-0.102055931445037,-0.251639487104742,0.0295388212825065,-0.030044566020206,0.345484187639249,0.247321228800811,-0.055898247751091,0.0569112701027609,0.197169755246593,0.158337466774359,0.127480767313148,-0.341575990783203,-0.436420476717623,-0.351729564466964,0.0662192134096031,-0.221708540636388,-0.131805159270288,0.0436218385050024,-0.202330322522214,0.102035512319427,0.0110334365334903,-0.248888280385969,0.103796574080199,0.029385391672038,-0.196283421263109,-0.00300072802504817,0.255248706576714,0.0767760781287205,-0.0644031923703668,0.280988419528599,0.054221438854566,0.147946886850552,0.129552867135197
GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN,0.189994568862528,0.0618204193755203,-0.0324400715309404,0.315950800799013,-0.0539393070792388,-0.259567482940996,-0.100336102385023,-0.0502544790096376,-0.188347102494758,-0.166721755667849,0.0134845785660772,-0.154508666352271,-0.0644995750514989,-0.0928493448772758,0.233639869901357,0.332824706983641,-0.0700409704377978,0.13613662682888,0.280409095374971,0.373215771243911,0.276819340742644,-0.215883758572198,-0.28756332787888,-0.423103292127076,-0.115362363909492,-0.16348384631415,0.0522696858173602,-0.0986752721035767,-0.23566326560059,0.0799876916805957,0.198811854946855,-0.279124671511123,-0.124704011069812,-0.140398578669344,-0.232667961367454,-0.122027704952705,0.0603712500265997,-0.123559131232673,-0.073366191199982,0.194423979194762,-0.164338548172336,0.0507038303797305,-0.115511061580889
GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_UP,0.343644054883645,0.379570568507126,0.322641383126775,0.396916006798507,0.459889172491018,0.14918159007548,-0.104977454644747,-0.0187658334098005,0.12700583041472,0.102135417276192,0.0508935584081177,-0.172776170204776,0.25627607614623,0.0461891493473787,-0.0274099876649508,0.0508439068080646,-0.176431194508188,0.507722590402754,0.148341963953049,0.16519219911073,0.491936478323111,0.00465753127997443,-0.323759229491436,-0.508486673017343,0.192566938534379,-0.416359137944324,-0.324825644774295,-0.390144459104999,-0.411245218674338,0.00452557741333987,0.0179137617369918,-0.46745460089285,-0.207089700743331,-0.497346840640458,-0.450852440530035,-0.308769314471523,-0.165117393768128,-0.349892235588193,-0.264779066439045,0.149271242072555,-0.126390648844123,0.266314268332956,0.00430733624940918
GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_DN,0.246247043085741,-0.149736074690453,-0.0299456561851484,0.153601268446532,-0.0216957345106091,-0.240603460728763,-0.0390465509672004,0.0800444403921875,-0.118794011765793,-0.00617895761078124,0.1048725907511,-0.0958488016150261,-0.187764891292814,0.044696881602504,0.372292069236245,0.307206588498864,-0.141545911591599,0.135385216199064,0.400596444792532,0.413131486871251,0.0382750280473903,-0.132544298255544,-0.318120802690491,-0.429157462724397,0.0752118244594855,-0.078527523508342,0.142432067009423,0.0787489286087718,-0.141855657997749,0.0618077619336862,0.0369595803528895,-0.275306396419373,-0.147620337763227,-0.129371784828983,-0.209483710016863,-0.207169527356539,0.0677829497649391,-0.178009234063426,-0.195801473661051,0.0385661065700247,-0.384046095006379,0.124174090303232,-0.253888815198917
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP,-0.143410140579303,0.0216960435744764,-0.224395983153956,0.00547027791187785,-0.276391438445864,-0.374943113961262,-0.204188886266971,-0.0406280112920345,-0.164904064739874,-0.175958963267489,-0.178816291945699,-0.249245023229251,0.120756443380838,-0.143937640258954,0.350369912404993,0.427588848214217,0.0109663629123157,-0.117691468336066,0.347029686374802,0.315595538696308,-0.150334290355645,-0.251598308522878,-0.504734719289178,-0.309384753069263,0.0608752056149736,-0.049829749392533,0.0761858442734381,0.156230708850444,-0.100206973025863,-0.11843187036386,-0.0567581921098441,-0.131756616393321,0.226599169013507,0.0827501358125737,0.0248470593460966,0.177948602776964,0.290686009337172,0.0230062390943231,0.0706598674745922,0.217549186238983,0.125084422656421,0.279734316830793,-0.0654686318011565
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_DN,0.0257339555408646,0.067570654840678,-0.0349100794641077,0.0190078512201731,-0.0368778824313556,0.00264857442045575,0.223191845005288,0.0489060481548358,0.0997639473345111,0.189138421440953,-0.00312930318197205,0.189539919863851,0.0775820917187593,0.0902207970598522,0.0082099134734282,0.0700850777334509,0.00574428388083256,-0.0543465301581624,0.0118863343923146,-0.0131085151958578,-0.219890257971694,0.0686722883860366,0.135330150928643,0.0687715405280865,-0.0123806835350635,0.0467558775808718,-0.00555233574873029,-0.109998018042835,0.0151401687794519,-0.0438349625340466,-0.219915367132842,-0.0335130310761275,-0.103006884273061,-0.0762844386189294,-0.101950239765894,-0.0563764944469162,-0.0177714948583388,-0.0494511005394293,0.115091442691308,0.0024471144455713,-0.0196696885577711,-0.0845541071284062,0.00316853899348601
GSE10239_NAIVE_VS_MEMORY_CD8_TCELL_UP,0.0740803724375746,0.0964729258840336,-0.170444068235474,-0.0445388473020619,0.306243838648221,0.0259137099211756,-0.0878467731446371,-0.156707640889445,-0.081894507424348,-0.0882966129729472,-0.264251712408406,-0.312119742151383,0.133810205871738,-0.141259552283011,0.266972237667564,0.170264777505184,0.277256784357739,0.0693605864075114,0.261678684687246,0.0285500762217227,-0.0558390704130297,-0.231255797922985,-0.468709926394161,-0.307874915369768,0.231085659476418,-0.274510158673944,-0.283978933255564,-0.00161338853845552,-0.266744826971581,0.0350049350020207,-0.108158815904948,-0.0498847462994443,0.19760468986566,-0.218068634031512,-0.179629027216997,-0.117494149538146,0.154745363509755,-0.0922952266612583,-0.0813143189843899,0.278104323581259,0.177972711192009,0.129520051809071,0.260383473487071
GSE10239_NAIVE_VS_MEMORY_CD8_TCELL_DN,-0.0674547793736264,-0.0939863290504222,0.0303428197635243,0.0078374478509794,-0.0551056686582994,-0.167267995685948,0.0468228971716098,0.213657898597478,0.0054077527719128,0.114707922010145,-0.0226558535195923,0.0751681922201558,-0.162264263948901,-0.0797470840508883,-0.0898837933793665,0.0417942581449804,-0.179127565590075,0.0356451005632138,0.091985285191023,0.0754648389051095,-0.058064086762322,-0.0596696228427547,0.0118460762146451,-0.0521998843274662,0.063550364715133,0.10751548782448,0.209392362807389,0.11511155558471,0.107226312279375,0.024558405206916,-0.0151173894779397,-0.0319917170609405,-0.00108750880196193,-0.00316240871271718,-0.00386705515880981,-0.0227715191919839,0.116601515819192,0.0922955226403575,-0.0850159179123545,-0.109426858152852,-0.100673010711402,-0.187662443135826,-0.0514598062207262
GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_UP,-0.160425588748199,0.204718424353302,0.0540102732984223,-0.106782419263783,0.00223841953273818,-0.00772538981505494,-0.00893953418075097,0.118241595906822,-0.165989585712543,-0.0154999389265601,0.0333981000869174,0.0156234578874304,0.0446896466464768,0.144601610226786,0.403743074212711,0.315934071055901,-0.128110443567065,-0.207230106074421,0.304530937742514,0.235392467461472,-0.0554736004510743,-0.0805919242049665,-0.209594831276173,-0.213889171479981,-0.099487035356853,-0.110795798108828,0.150945205172696,0.0544271160589685,-0.135910066153435,-0.0519467630574019,0.0138537334507578,-0.213810380521572,-0.0995236668257251,-0.196456002687537,-0.0344997889471838,0.0263782019290469,0.211825287912411,-0.0709958683739529,-0.144931364415608,-0.0369352160256815,-0.171731758502557,-0.0210291809774793,-0.32812319668812
GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_DN,0.128212653659188,0.154743885791772,0.195299645761711,0.268657068326288,0.212874125230672,-0.184240769281697,-0.183256247087059,-0.130217716518078,-0.149517918406146,-0.122489724156029,1.26023856040214e-05,-0.215496185044716,0.0992310132210215,-0.0683574212272091,0.220138409703256,0.319811577422515,-0.0970143035301752,0.379380676098772,0.451329277792316,0.263581213260666,0.416728653000871,-0.0562292102923221,-0.319209588213912,-0.528592897023476,0.145450876257277,-0.285497931688822,-0.0883628109158359,-0.271906000275873,-0.386787551576046,0.0777663331880555,0.164622861927929,-0.389366281556031,-0.0863113193253562,-0.312101673725905,-0.248221662116743,-0.174693955151039,-0.0511146726073606,-0.121937846499961,-0.177790086321339,0.150254187955157,-0.123014001087478,0.0896059989609507,-0.050022058264115
GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_UP,-0.0945674066894559,-0.0351376156237964,-0.133050707305866,-0.0846226945558365,0.00508056057769637,-0.220543119297675,0.106225594766801,0.126113905443004,0.0308551783411844,0.136734796587271,0.136061536575177,-0.0930072668493138,0.0123538248393676,0.0193832937619738,0.457777786546843,0.332681378702438,-0.181730883619953,-0.0854521973285319,0.327917737343187,0.220968379788327,-0.180942838636574,-0.0908094272706014,-0.237528516572887,-0.302028174919163,0.0936417769399449,-0.209934889503445,-0.0338833563641946,0.0739847199470598,-0.253998921314541,-0.118240790938653,-0.123468922576927,-0.193047798523824,-0.00602723772277361,-0.0969841099405646,-0.0226292337367321,0.0705289511116782,0.0877542240387645,-0.143886389300808,-0.148689993596471,0.103264848720609,-0.274916306326215,0.183966964134494,-0.267773660344249
GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_DN,0.341657364605393,0.199152507120213,0.286661270962479,0.441392888962865,0.466579522665546,0.0735772104105501,-0.0175731134103733,-0.140124918094172,0.00269993359730833,-0.0316294976949921,0.070137378744337,-0.139886696853728,0.114453354106542,-0.0119233332491745,0.177694000939908,0.239326964130056,0.00260964307333922,0.366045963064935,0.448067162545719,0.252381567792996,0.48134712221889,-0.187767191421313,-0.401836240001362,-0.606166465784222,0.00483992931047418,-0.47530555394844,-0.210181479448705,-0.442454133943197,-0.47243463017301,0.0281977797612272,0.167255800336566,-0.481073737435636,-0.216771578092023,-0.477540629516746,-0.360940844907049,-0.292580794889875,-0.161190984415266,-0.343994260938426,-0.33429174209062,0.250962565606523,-0.234611171905278,0.236284987810955,-0.11440302922301
GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_UP,-0.00235643933380217,-0.0606973239050724,-0.0604811828117391,0.0640239965330939,-0.110534401951107,-0.15812187564484,0.106923002891095,0.25888252972331,0.0545998769997843,0.179415540925765,0.0985251246535868,0.163326685634102,0.0412435221712203,0.218160050760585,0.173414913469521,0.270988347628402,-0.173937572229806,0.0320500934015667,0.0897165780393586,-0.0241356308429574,-0.00157234085813812,-0.086383046396318,0.0446450704309133,0.0271544683455882,0.0187733099090772,-0.111953247364604,-0.0709044760792597,-0.110807581300501,-0.194536130605614,-0.0527439260493728,-0.112721288923337,-0.103955484637417,-0.14144572041553,-0.0866664342922357,-0.142207766160492,-0.00194073293249547,-0.0809707147744342,-0.23030598191076,-0.0369862690702107,-0.137200775403565,-0.157013066107484,-0.039730031276007,-0.112952852412184
GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_DN,0.436888389434043,0.441118091103426,0.340242498161646,0.382084903958109,0.406964059981134,-0.0705655992219207,-0.118889904145081,-0.115927701040239,0.223521862985983,0.212491535741108,0.0942670843451772,-0.281513982747203,0.364679969711369,0.0241421581946906,0.144578486454794,0.313827430512389,0.157826386376731,0.494460865883883,0.375976050322988,0.240226698397923,0.307311535134434,-0.230204636262296,-0.447465897366218,-0.582443462326107,0.236532149960634,-0.547297470585206,-0.304526731364981,-0.325441304711301,-0.512034830207162,0.184094890931312,0.0660267274582644,-0.477239666485947,-0.152120887166022,-0.493122621393517,-0.42475230058296,-0.339520303522245,-0.113126592799579,-0.374654232856604,-0.362979468911247,0.203706175876442,-0.21020165214076,0.250973774169909,-0.127219332364734
GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_UP,-0.107971549244703,0.0560871677224591,-0.0760031957396089,0.00878816306886618,-0.19419580890322,-0.144196363816407,0.081689130360706,0.135439600450076,0.0851429632841965,0.176732348545815,0.135183605248341,0.102711209427253,0.149940262338647,0.209209005156645,0.136537369181995,0.145929151385642,-0.14476253144304,0.0283505483167774,0.0632352925701695,-0.106329391092447,-0.102793932645269,0.0249646529352757,0.115091226023473,0.114409984328183,0.164708225385193,0.0673672182420871,0.0372684349355158,0.191554619447116,-0.0731601748219181,-0.086565039934336,-0.201145655668455,-0.103124003964525,-0.0464683053384317,-0.0534543315484708,0.013592895605042,-0.0628106162657434,-0.0329918315070983,-0.168836745882086,-0.132357643115333,-0.195904329628832,-0.229418076622642,-0.18829167380363,-0.125237636161617
GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN,0.451377990010301,0.436309341380421,0.419527247528121,0.395569620168225,0.517372447221757,0.246778311213985,0.15255833283283,-0.151686865161056,0.0982600823741503,0.122046051196744,0.231716954296828,-0.135675242364878,0.196641132981965,0.211715231446677,0.205311086891983,0.394004150767027,-0.0331184677690488,0.513742856422651,0.311859569478693,0.176691663825485,0.242536939660826,-0.389079026233178,-0.606269828734561,-0.601921244851341,-0.0961310070505694,-0.519153166054689,-0.319829342658497,-0.158800062111123,-0.396274525017229,0.0890775281936803,-0.141032411801833,-0.566278502506847,-0.216779398048667,-0.378531497206364,-0.463754823638196,-0.36545374458147,-0.206225700895496,-0.323189665787619,-0.36363921375738,0.291931397100039,-0.102677636999599,0.179816330263468,-0.0346748641308904
